PID,Property Address,Property City,House Type,Sale Price(USD),Sale Date,Latitude,Longitude,Zone,Restaurants,Supermarkets,Liquor_Stores,Schools,Churches,Convenience_Store,Drug store,Fire_Station,Hospital,Bars
1205,7543  KEMBERTON  CT,NOLENSVILLE,RESIDENTIAL CONDO,345000,9/14/2021,35.9897795,-86.678721,1,20,2,5,20,20,7,3,2,6,6
1206,2045   KIRKWALL  DR,NOLENSVILLE,SINGLE FAMILY,418300,9/10/2021,35.989262,-86.661812,1,20,2,6,20,20,12,4,1,6,3
1207,770  WESTCOTT  LN,NOLENSVILLE,SINGLE FAMILY,440000,9/14/2021,35.9891328,-86.666283,1,20,2,5,20,20,8,4,1,6,3
1208,1820   PAISLEY  DR,NOLENSVILLE,SINGLE FAMILY,429700,9/23/2021,35.9890075,-86.6625536,1,20,2,6,20,20,12,4,1,6,3
1209,1808   PAISLEY  DR,NOLENSVILLE,SINGLE FAMILY,433100,9/16/2021,35.9890075,-86.6625536,1,20,2,6,20,20,12,4,1,6,3
1210,1800   PAISLEY  DR,NOLENSVILLE,SINGLE FAMILY,443100,9/15/2021,35.9890075,-86.6625536,1,20,2,6,20,20,12,4,1,6,3
1211,3011   LANARK  DR,NOLENSVILLE,SINGLE FAMILY,500000,9/10/2021,35.9877517,-86.6622838,1,20,2,6,20,20,12,4,1,6,3
1212,1329   DUNS  LN,NOLENSVILLE,SINGLE FAMILY,475000,9/8/2021,35.9868533,-86.6637252,1,20,2,5,20,20,8,4,1,6,3
1213,629  WESTCOTT  LN,NOLENSVILLE,SINGLE FAMILY,695800,9/22/2021,35.9865071,-86.668093,1,20,2,5,20,20,8,4,1,6,3
1214,4232   DYSANT  ALY,NOLENSVILLE,SINGLE FAMILY,460000,9/13/2021,35.985114,-86.6622692,1,20,2,5,20,20,7,4,1,6,2
1215,1983   CAROTHERS  RD,NOLENSVILLE,SINGLE FAMILY,497300,9/27/2021,35.9840744,-86.622866,1,20,1,3,10,20,13,2,2,2,3
1216,307   MOIRA  CIR,NOLENSVILLE,RESIDENTIAL CONDO,300400,9/28/2021,35.983315,-86.622208,1,20,1,3,10,20,13,2,2,2,4
1217,4154  ALVA  LN,NOLENSVILLE,SINGLE FAMILY,500000,9/3/2021,35.9831199,-86.6638826,1,20,2,5,20,20,7,4,1,6,2
1218,2027  OAK TRAIL  DR,NOLENSVILLE,RESIDENTIAL CONDO,378900,9/13/2021,35.9828632,-86.617761,1,20,1,4,8,18,15,2,3,6,5
